id,filename,width,height,file_size,sha256
c87a5f13-d18b-461c-831e-3b056fea3d45,clothes/unisex/camisa_colombia_2.png,1440,3200,120425,
ba7f5b53-7d15-4cc6-bf6c-424f635be231,clothes/unisex/pantalon_blanco.png,1440,3200,116702,
66bea738-a4fa-4997-82f1-8d5d8dcb77a7,clothes/unisex/pantalon_rojo.png,1440,3200,117685,
f8cf6966-dac9-48fd-91a2-29ecf8eac423,clothes/unisex/camisa_colombia.png,1440,3200,149831,
a3f89b4e-c462-4f2d-9f52-b48484910112,clothes/unisex/camisa_elegante_blanca.png,1440,3200,131977,
2c74dcc3-73d3-4ef4-81f1-189123725023,clothes/unisex/pantalon_azul.png,1440,3200,132567,
3f5316e2-cf1b-4dbb-b598-415d51fcdad7,clothes/unisex/pantalon_cafe.png,1440,3200,116532,
eadb5cc5-c9eb-4b7c-b3ba-8b9e94fc6b5c,clothes/unisex/real_madrid.png,1440,3200,135399,
